# date,log_return
1995-01-03,-0.00100220846407
1995-01-04,0.00709879882857
1995-01-05,-0.00602507053059
1995-01-06,0.00454653882393
1995-01-09,-0.00445728119632
1995-01-10,0.00736619357151
1995-01-11,0.00337120449144
1995-01-12,0.000909751283678
1995-01-13,0.0140792505627
1995-01-16,-0.000883915463149
1995-01-17,-0.00603624943458
1995-01-18,0.00242396522921
1995-01-19,-0.00250579729969
1995-01-20,-0.00631440949588
1995-01-23,-0.00181110365871
1995-01-24,0.00177441951232
1995-01-25,0.0073617897209
1995-01-26,0.00950408063672
1995-01-27,0.0122395954279
1995-01-30,-0.00245769860913
1995-01-31,0.00282280496103
1995-02-01,-0.00225101113338
1995-02-02,-0.00412389708685
1995-02-03,0.0174351990372
1995-02-06,-0.00153501920331
1995-02-07,0.00464332415546
1995-02-08,0.000439073856691
1995-02-09,-0.00213982318961
1995-02-10,-0.0077048986061
1995-02-13,-0.00197070057816
1995-02-14,0.00746701372508
1995-02-15,0.0107420359515
1995-02-16,0.000552481168134
1995-02-17,-0.000123236053171
1995-02-20,0.000207434672183
1995-02-21,-0.00259452389775
1995-02-22,0.00946439751231
1995-02-23,0.00803992363121
1995-02-24,-0.0027486809502
1995-02-27,0.012480471278
1995-02-28,0.00120510204416
1995-03-01,0.00252806224875
1995-03-02,-0.00689710443091
1995-03-03,-0.00270079978866
1995-03-06,0.000520994722848
1995-03-07,-0.00454992656115
1995-03-08,0.008742788492
1995-03-09,0.00404826631138
1995-03-10,0.00632166619416
1995-03-13,0.00556458144064
1995-03-14,0.0101152826747
1995-03-15,0.000389447535067
1995-03-16,0.0083803451484
1995-03-17,-0.0028016462035
1995-03-20,-0.000648488634939
1995-03-21,-0.000750208836949
1995-03-22,-0.00156663089155
1995-03-23,0.00492542050176
1995-03-24,0.00935936436185
1995-03-27,0.000422584210157
1995-03-28,-0.00398861047525
1995-03-29,0.00134328274374
1995-03-30,8.00965514221e-05
1995-03-31,0.000595591057875
1995-04-03,0.0128039265406
1995-04-04,0.00260579067536
1995-04-05,-0.00171647272112
1995-04-06,0.00436209704486
1995-04-07,-0.000546319194703
1995-04-10,-0.00519924256181
1995-04-11,0.000294653135393
1995-04-12,0.0018706413761
1995-04-13,0.0116406284839
1995-04-14,0.00367574776112
1995-04-17,0.000349106629748
1995-04-18,0.00497441579147
1995-04-19,-0.0070395829943
1995-04-20,0.00378331479006
1995-04-21,0.00053397160087
1995-04-24,0.00337127560645
1995-04-25,-0.00236144409052
1995-04-26,0.00292842808869
1995-04-27,-0.00416920806818
1995-04-28,-0.00264477167593
1995-05-01,-0.0024729383567
1995-05-02,0.00448153927227
1995-05-03,0.010798781281
1995-05-04,0.0108673240831
1995-05-05,0.0136674305129
1995-05-08,0.00291166913668
1995-05-09,0.00922821309405
1995-05-10,-0.00113273804223
1995-05-11,-0.00655690365148
1995-05-12,-0.00524284500848
1995-05-15,0.00274124763408
1995-05-16,0.00994339090485
1995-05-17,0.00115702525981
1995-05-18,-0.00262178826612
1995-05-19,0.0010864399658
1995-05-22,0.00147114033572
1995-05-23,0.00611191499248
1995-05-24,0.0154462160743
1995-05-25,0.00323309054578
1995-05-26,0.000799068508406
1995-05-29,0.00140591310574
1995-05-30,0.00973261880532
1995-05-31,-0.000205878657516
1995-06-01,0.00997839204772
1995-06-02,0.00997258869777
1995-06-05,0.00331899604149
1995-06-06,0.00182871600097
1995-06-07,-0.0124124011081
1995-06-08,-0.00825418073649
1995-06-09,-0.0217238172102
1995-06-12,-0.00179837363967
1995-06-13,0.023867461964
1995-06-14,-0.00356063406387
1995-06-15,-0.00513248457943
1995-06-16,-0.00472761149524
1995-06-19,0.0109425024885
1995-06-20,-0.00113867941866
1995-06-21,0.00255454671
1995-06-22,0.0133589979266
1995-06-23,-0.00959110353942
1995-06-26,-0.00884596882583
1995-06-27,-0.000895887847046
1995-06-28,0.00182541674559
1995-06-29,-0.0140025000882
1995-06-30,0.00144429984321
1995-07-03,0.00144725974209
1995-07-04,0.00200925327687
1995-07-05,0.00640398105207
1995-07-06,0.0079045643701
1995-07-07,0.0110890453596
1995-07-10,0.000574303413983
1995-07-11,-0.00716895762374
1995-07-12,0.00127790605266
1995-07-13,-0.0031774328715
1995-07-14,-0.00852199569373
1995-07-17,-0.0045463821455
1995-07-18,-0.00477024028781
1995-07-19,-0.0117952991314
1995-07-20,0.000532543455
1995-07-21,-0.00617296770571
1995-07-24,0.00657315157574
1995-07-25,0.00306127498617
1995-07-26,-0.000802271621735
1995-07-27,0.00318940431847
1995-07-28,-0.00482025634115
1995-07-31,0.00243840226933
1995-08-01,-0.00374089116265
1995-08-02,0.00735702202396
1995-08-03,-0.00445735721363
1995-08-04,0.00389937979924
1995-08-07,0.00266343622109
1995-08-08,-0.00124036077869
1995-08-09,-0.00187611226889
1995-08-10,-6.46958359204e-05
1995-08-11,-0.00954473818635
1995-08-14,-0.00243885203663
1995-08-15,-0.0022786973797
1995-08-16,0.000411526846932
1995-08-17,-0.00113010942132
1995-08-18,0.00297411928784
1995-08-21,0.00843919363241
1995-08-22,-0.00263034992994
1995-08-23,-0.00108383332394
1995-08-24,0.00789072164882
1995-08-25,0.00997843913822
1995-08-28,0.00411378090006
1995-08-29,-0.00408814820316
1995-08-30,0.00269898981517
1995-08-31,0.00147084848294
1995-09-01,0.00911975572127
1995-09-04,0.00390617024669
1995-09-05,0.00327124128902
1995-09-06,-0.000439785816224
1995-09-07,-0.00398959783653
1995-09-08,-0.00184958466782
1995-09-11,0.00175631186411
1995-09-12,0.00672846138199
1995-09-13,0.00265742172346
1995-09-14,0.00897377835177
1995-09-15,-0.00320509494057
1995-09-18,-0.00355186472844
1995-09-19,0.0039059582062
1995-09-20,0.00689269178182
1995-09-21,-0.00653455676057
1995-09-22,-0.00664496093734
1995-09-25,-0.000443520633192
1995-09-26,-0.000263532133881
1995-09-27,-0.00814607568276
1995-09-28,0.00254725680241
1995-09-29,0.00778427729114
1995-10-02,0.00407145003535
1995-10-03,0.00334339238994
1995-10-04,0.00496003791797
1995-10-05,-0.000794155031411
1995-10-06,-0.000296892689474
1995-10-09,-7.67224108137e-05
1995-10-10,-0.00129535832917
1995-10-11,-0.00393696202797
1995-10-12,0.00244426009172
1995-10-13,0.0113571461461
1995-10-16,-0.00181821076392
1995-10-17,-0.000224620385889
1995-10-18,-0.00161095208044
1995-10-19,0.00124189482251
1995-10-20,-0.00663603440412
1995-10-23,-0.00424786221919
1995-10-24,0.00517999299168
1995-10-25,0.00422128416141
1995-10-26,0.00171291491227
1995-10-27,-0.000739194031199
1995-10-30,0.00283127697439
1995-10-31,0.00658393274768
1995-11-01,0.00603916728179
1995-11-02,0.00323734681076
1995-11-03,-0.00128027117638
1995-11-06,0.00147315491218
1995-11-07,-0.00437417399315
1995-11-08,0.00744768055823
1995-11-09,-0.00221934323505
1995-11-10,-0.00235899677059
1995-11-13,0.00455533647372
1995-11-14,0.00022759298321
1995-11-15,-0.000578363546533
1995-11-16,0.00316415867837
1995-11-17,0.00170578606467
1995-11-20,-0.00308409711555
1995-11-21,0.000162832239668
1995-11-22,0.00351937421681
1995-11-23,0.00504149848811
1995-11-24,0.0027179803926
1995-11-27,0.00540169727503
1995-11-28,-0.00331719412415
1995-11-29,0.00398297121395
1995-11-30,0.00844269993439
1995-12-01,0.00362759972306
1995-12-04,0.00559123964717
1995-12-05,-0.00134671040314
1995-12-06,-0.000414474285093
1995-12-07,-0.00592519781009
1995-12-08,-0.00185950580184
1995-12-11,0.00238886198198
1995-12-12,-8.96157331365e-05
