# date,log_return
1995-01-04,0.00665993793056
1995-01-05,0.00268478591928
1995-01-06,-0.00842506159757
1995-01-09,-0.00502920170373
1995-01-10,0.00215774954808
1995-01-11,-0.000201679109809
1995-01-12,-0.0106797583683
1995-01-13,-0.00932146384738
1995-01-16,0.00156108377385
1995-01-17,-0.00299022044344
1995-01-18,0.0020566605166
1995-01-19,0.0115798866647
1995-01-20,0.00649824078878
1995-01-23,0.00638427980863
1995-01-24,0.00489058500915
1995-01-25,-0.00768829881904
1995-01-26,-3.40041367825e-05
1995-01-27,-0.00675551510529
1995-01-30,-0.00480971373248
1995-01-31,0.00343079430198
1995-02-01,0.000644324021462
1995-02-02,0.00201896484838
1995-02-03,-0.0102164336341
1995-02-06,-0.000443782893743
1995-02-07,-0.00975207506732
1995-02-08,-0.00158145928869
1995-02-09,-0.00100330704476
1995-02-10,0.00605112125091
1995-02-13,-0.00164326543323
1995-02-14,0.00598690879358
1995-02-15,-0.0060568677963
1995-02-16,0.00183475218658
1995-02-17,-0.000356394185249
1995-02-21,0.013063386093
1995-02-22,-0.000642318894423
1995-02-23,0.00285913968608
1995-02-24,0.00230936478149
1995-02-27,-0.00259741777065
1995-02-28,0.00518451320577
1995-03-01,-0.00702709043786
1995-03-02,0.00332271033932
1995-03-03,0.00509567599212
1995-03-06,-0.00204179222776
1995-03-07,-0.00170040061069
1995-03-08,-0.00665695570972
1995-03-09,-0.000137790456847
1995-03-10,-0.00832380868563
1995-03-13,0.00419768290695
1995-03-14,-0.00394397200649
1995-03-15,0.00837674909613
1995-03-16,-0.00316695430787
1995-03-17,-0.0133165546976
1995-03-20,-0.0124544406866
1995-03-21,0.0060907025509
1995-03-22,0.00164320702409
1995-03-23,-0.00552797826946
1995-03-24,0.00779315484385
1995-03-27,0.00623259221132
1995-03-28,0.0020467465627
1995-03-29,-0.00510184597812
1995-03-30,0.00482582212605
1995-03-31,0.00762798076271
1995-04-03,-0.00154888800232
1995-04-04,-0.00141065264837
1995-04-05,0.0101464074391
1995-04-06,-0.00287527041025
1995-04-07,-0.00388634728267
1995-04-10,-0.00382731460629
1995-04-11,-0.00436678965808
1995-04-12,0.0075430004539
1995-04-13,0.00615120867879
1995-04-17,0.0129782451945
1995-04-18,-0.0086088564583
1995-04-19,-0.013334486863
1995-04-20,0.0113691153321
1995-04-21,-0.00650119745908
1995-04-24,-0.000919470371291
1995-04-25,0.000598099046864
1995-04-26,0.00823387680178
1995-04-27,0.0035630756321
1995-04-28,0.00256251261775
1995-05-01,0.000764515310639
1995-05-02,0.00100515837191
1995-05-03,0.000928461920323
1995-05-04,0.00792463118002
1995-05-05,0.00566824417154
1995-05-08,-0.00699953734862
1995-05-09,-0.0213307828143
1995-05-10,0.00170605228045
1995-05-11,-0.00576883314983
1995-05-12,0.0103732207933
1995-05-15,-0.0112176636514
1995-05-16,-0.00422020490136
1995-05-17,0.00687165532736
1995-05-18,-0.00793258085076
1995-05-19,-0.00401326575969
1995-05-22,-0.00586365569761
1995-05-23,0.0018218735385
1995-05-24,0.000907803480751
1995-05-25,0.0107809938006
1995-05-26,-0.00521223104594
1995-05-30,-0.00202917457139
1995-05-31,-0.00373621723667
1995-06-01,0.00140974674196
1995-06-02,-0.00736663201126
1995-06-05,0.0040425549958
1995-06-06,-0.0033968892335
1995-06-07,0.00345662999073
1995-06-08,0.00906460431626
1995-06-09,-0.00718757287094
1995-06-12,-0.00173188379248
1995-06-13,-0.000450584608575
1995-06-14,0.00776081131711
1995-06-15,0.000756010527896
1995-06-16,0.00198774982572
1995-06-19,-0.00178117995342
1995-06-20,0.00133155403937
1995-06-21,0.00581209267176
1995-06-22,-0.00652494155275
1995-06-23,0.00441354417867
1995-06-26,-0.00735207407753
1995-06-27,-0.00791275517735
1995-06-28,0.0019782557063
1995-06-29,0.00400055246618
1995-06-30,-0.00314967047267
1995-07-03,0.00183948778039
1995-07-05,0.00551621546109
1995-07-06,0.00557626434496
1995-07-07,0.0118553701689
1995-07-10,0.0089339992729
1995-07-11,0.00206173294633
1995-07-12,0.0019735245824
1995-07-13,0.00757334480799
1995-07-14,0.00121818287711
1995-07-17,0.00887934204654
1995-07-18,-0.00478139979617
1995-07-19,-0.00486503905726
1995-07-20,0.00561060028706
1995-07-21,0.00378458244521
1995-07-24,0.00357563045808
1995-07-25,-0.00382363188035
1995-07-26,0.00241055589543
1995-07-27,-0.00155239612752
1995-07-28,-0.00116624575007
1995-07-31,-0.000479040653574
1995-08-01,0.0103125975516
1995-08-02,0.0140718248048
1995-08-03,-0.00158175983291
1995-08-04,0.00821501054434
1995-08-07,-0.0067147689657
1995-08-08,0.000570005135855
1995-08-09,-0.00243106984846
1995-08-10,-0.00487431690403
1995-08-11,-0.0087552034648
1995-08-14,-0.00417993677212
1995-08-15,-0.0118767855406
1995-08-16,-0.0058378582124
1995-08-17,0.00108243306479
1995-08-18,0.00631879550188
1995-08-21,-0.00319373082275
1995-08-22,0.000297092995113
1995-08-23,0.00367078472256
1995-08-24,0.00769901636293
1995-08-25,0.0164839463289
1995-08-28,0.00907509879703
1995-08-29,0.00728942103952
1995-08-30,0.00716263366312
1995-08-31,-0.00436837526424
1995-09-01,0.00173997802566
1995-09-05,0.00389492591807
1995-09-06,0.00242363204525
1995-09-07,-0.00515751551575
1995-09-08,0.00418779231358
1995-09-11,-0.000696466381248
1995-09-12,0.0121375537865
1995-09-13,-0.0108167802034
1995-09-14,-0.0147719211983
1995-09-15,0.0115137265525
1995-09-18,-0.00300258762591
1995-09-19,0.0128858645267
1995-09-20,0.00435737626212
1995-09-21,0.0211565033632
1995-09-22,-0.0116572380937
1995-09-25,0.00818925252917
1995-09-26,-0.00465738284487
1995-09-27,0.00067287803325
1995-09-28,0.00196147295571
1995-09-29,0.00954412993059
1995-10-02,0.0132000558927
1995-10-03,0.00810517264696
1995-10-04,-0.00439465234238
1995-10-05,-0.00740319747544
1995-10-06,0.00847971907053
1995-10-09,-0.000243903808001
1995-10-10,-0.00824937086018
1995-10-11,-0.000108986048748
1995-10-12,-0.00146353839376
1995-10-13,-0.00258181413611
1995-10-16,0.0017359597299
1995-10-17,-0.00434634877422
1995-10-18,-0.00262535894816
1995-10-19,-0.000879644894372
1995-10-20,-0.00984622892377
1995-10-23,-0.013507218739
1995-10-24,0.00232781098006
1995-10-25,0.00615774558875
1995-10-26,0.00719282434403
1995-10-27,0.00078543973256
1995-10-30,0.00569078983948
1995-10-31,0.0158621629522
1995-11-01,-0.000911524703428
1995-11-02,0.000672529534396
1995-11-03,0.00143270228088
1995-11-06,-0.00894823686391
1995-11-07,-0.00665145401781
1995-11-08,-0.00304667674133
1995-11-09,-0.0176226553218
1995-11-10,-0.00610951069751
1995-11-13,-0.00400523929776
1995-11-14,0.00468224127139
1995-11-15,-0.00380893189127
1995-11-16,0.00448109196531
1995-11-17,-0.00277558886012
1995-11-20,0.00545825848353
1995-11-21,0.00146649393799
1995-11-22,-0.00222977938867
1995-11-24,-0.00354156187249
1995-11-27,-0.00521916451504
1995-11-28,-0.00441431661876
1995-11-29,-0.00794567975324
1995-11-30,-0.00901920895922
