# date,log_return
1995-01-10,0.00674756593399
1995-01-11,0.00334432535995
1995-01-12,0.00107030368381
1995-01-13,0.0185234253418
1995-01-16,0.00534017550739
1995-01-17,-0.0170262543762
1995-01-18,0.00734720224928
1995-01-19,-0.00893841378477
1995-01-20,-0.0162128335364
1995-01-23,-0.049318038099
1995-01-24,0.018264211074
1995-01-25,0.00587611159903
1995-01-26,0.0167501228239
1995-01-27,0.00445363319419
1995-01-30,0.0072622918266
1995-01-31,0.00425776470781
1995-02-01,0.00962284697419
1995-02-02,-0.00912054711783
1995-02-03,0.0315980667187
1995-02-06,0.00480736660041
1995-02-07,-0.00342186301478
1995-02-08,-0.00289198082446
1995-02-09,0.00180059679907
1995-02-10,-0.008336178983
1995-02-13,-0.00736868834203
1995-02-14,0.00930127499739
1995-02-15,0.00689840738333
1995-02-16,0.00269063415167
1995-02-17,-1.38198116893e-05
1995-02-20,0.000237021832526
1995-02-21,-0.00239920448688
1995-02-22,0.0103696619871
1995-02-23,0.00101138969302
1995-02-24,-0.00181555848603
1995-02-27,0.00574656882641
1995-02-28,0.00211931425264
1995-03-01,-0.00122878243762
1995-03-02,-0.00517018815069
1995-03-03,-0.0039057417713
1995-03-06,-0.00306506009091
1995-03-07,-0.00512836556028
1995-03-08,0.00448126620539
1995-03-09,0.00627902046587
1995-03-10,0.00389491163784
1995-03-13,0.00353263409646
1995-03-14,0.0103315522675
1995-03-15,0.000841196027546
1995-03-16,0.0044064174274
1995-03-17,-0.00767213857422
1995-03-20,-0.00144827797864
1995-03-21,-0.00252319195622
1995-03-22,-0.00345531897613
1995-03-23,-0.000465158839304
1995-03-24,0.013143809438
1995-03-27,0.00432591182137
1995-03-28,-0.00608412249834
1995-03-29,0.000931996867823
1995-03-30,0.000450174125701
1995-03-31,-0.00536350220192
1995-04-03,0.00490091914139
1995-04-04,0.00448496013414
1995-04-05,0.0019678400801
1995-04-06,0.00310349113344
1995-04-07,-0.00247472374963
1995-04-10,-0.000924986924228
1995-04-11,0.0019565685487
1995-04-12,0.00318861617743
1995-04-13,0.0102394368856
1995-04-14,-0.000785045845513
1995-04-17,0.00101931200975
1995-04-18,0.00274076046947
1995-04-19,-0.0029788683861
1995-04-20,0.0045305071592
1995-04-21,0.00237650158857
1995-04-24,0.000745798197982
1995-04-25,-0.00188849457848
1995-04-26,0.000629023299951
1995-04-27,-0.00294741888899
1995-04-28,-0.0032201317276
1995-05-01,-0.00279172695858
1995-05-02,0.0074073473069
1995-05-03,0.0147937672551
1995-05-04,0.0130265029469
1995-05-05,0.0209729980029
1995-05-08,0.000737572169825
1995-05-09,0.00636339370185
1995-05-10,-0.00497620788866
1995-05-11,-0.00544240659624
1995-05-12,-0.00140346340355
1995-05-15,0.00599705503883
1995-05-16,0.00498702369151
1995-05-17,0.000315366684504
1995-05-18,-0.0104983423031
1995-05-19,-0.000543264696831
1995-05-22,-0.00393174694354
1995-05-23,0.00779040842288
1995-05-24,0.0156636647828
1995-05-25,0.00188270537973
1995-05-26,-0.00154872594798
1995-05-29,0.000232991256578
1995-05-30,0.0117933924766
1995-05-31,-0.00012545390837
1995-06-01,0.0125365230922
1995-06-02,0.0118384458455
1995-06-05,0.00282167917166
1995-06-06,-0.00397747601831
1995-06-07,-0.0129114312589
1995-06-08,-0.00601094568123
1995-06-09,-0.0202187326809
1995-06-12,0.00148304636565
1995-06-13,0.0213525943223
1995-06-14,-0.00136859564789
1995-06-15,-0.00211801493836
1995-06-16,-0.00386074807534
1995-06-19,0.00890349160166
1995-06-20,-0.00335941005767
1995-06-21,0.00308158026354
1995-06-22,0.00911723750986
1995-06-23,-0.00343572205827
1995-06-26,-0.00387662474428
1995-06-27,-0.00463738171246
1995-06-28,0.0026306037117
1995-06-29,-0.0147452298967
1995-06-30,0.00452147154133
